# g K weights
7.706793723965905230e+00 2.056048987125661309e+00 2.640512675156791270e-05
6.028633415611330371e+00 1.919821599740505702e+00 4.155448114370590969e-04
3.564073788210147864e+00 1.570625090951524472e+00 1.916027838239909285e-04
4.366365190455184120e+00 1.538326046288741589e+00 3.033860260507964266e-05
4.367603425287071239e+00 1.631323699751495271e+00 4.294812559786850701e-05
3.189957771947741882e+00 1.391016621536569797e+00 2.579312173899942786e-04
6.443256618636707067e+00 1.719169921521967792e+00 9.545588522724201359e-05
5.239701234986976708e+00 2.042472379875936994e+00 7.215508710058470931e-05
2.882920067505176043e+00 1.252759204708995266e+00 5.095683505435229715e-05
5.120181813849836949e+00 1.671833443869807478e+00 4.051614312154191316e-04
5.951557653276204007e+00 1.882109099793755069e+00 4.197808901246866012e-04
6.038885531133137086e+00 1.628546183715412710e+00 1.348311890925726517e-04
5.667516470415451479e+00 1.521712800515605313e+00 1.719857087673068766e-04
4.773581941804470929e+00 1.977587485476375306e+00 1.716734092653198027e-04
3.768345684534174289e+00 1.344512894129418656e+00 1.949049187448983859e-04
5.951575847993488821e+00 2.095998101618606668e+00 1.296131964809547909e-04
6.069998869008224496e+00 2.126312919855128492e+00 3.074522576218336389e-04
7.880769521145539969e+00 2.436241624825620011e+00 2.274616959474961276e-05
6.569439060856222312e+00 2.431795663943592700e+00 1.389987248133891986e-04
4.308700743025434932e+00 1.828908985416736854e+00 1.316655215303432923e-04
4.819889060226326905e+00 1.871077640055857971e+00 3.804803095856847816e-05
5.666740188338049933e+00 1.851305079820379174e+00 2.288712601296654867e-04
4.424338669767946541e+00 1.531412986003994225e+00 3.106884346265218291e-04
2.923107437295942468e+00 1.044320642362622786e+00 1.740943337623311583e-05
5.329046284093609920e+00 1.901126861567812298e+00 3.649047058760999636e-04
7.548821334809500350e+00 1.744447653837283063e+00 8.720297976038162682e-06
6.060225367786626904e+00 1.539633031594501711e+00 8.861353998702395395e-05
5.512369540743491392e+00 1.953595452636507357e+00 6.509362194928147282e-05
5.620405484199448409e+00 1.749977908162982931e+00 4.473137716023727257e-04
4.205241703790175478e+00 1.886398644088302490e+00 1.402255821842416316e-04
4.950333808515848588e+00 1.539577483876994446e+00 3.235740968677675803e-04
7.745575510192374225e+00 2.267049823156856103e+00 1.524830341078439332e-04
4.463369896596827147e+00 1.720945083418665478e+00 3.755374844307392897e-04
6.233613899716475615e+00 1.720612215112860222e+00 1.204486156843103203e-04
5.453824526040630616e+00 3.391295420335405097e+00 1.219999975264520694e-08
4.810817391853717595e+00 2.013084228235172191e+00 2.719094876748616224e-04
4.652977511616039230e+00 1.151841293060402283e+00 3.433877159675513486e-10
5.928795096339388948e+00 1.826060961598309440e+00 4.002444301461392058e-04
3.612072668889992677e+00 1.529409263919363937e+00 3.336942713192352474e-04
6.451496249779863135e+00 2.549062626448931557e+00 3.078480678134822577e-04
6.524389099880540499e+00 1.868275137875781589e+00 2.984474949049745023e-04
3.894621492149819453e+00 1.817815285859139207e+00 1.522373260356815522e-04
4.355528566897131526e+00 1.432677776853778395e+00 3.371651836838018943e-05
5.822603678720295939e+00 1.790275925581046756e+00 2.550070013664150308e-04
4.739729539822709725e+00 1.682582298018445055e+00 4.824864371176432578e-04
8.229674675578152687e+00 2.053073516604221105e+00 4.540594682143153388e-04
6.758993043109576604e+00 2.322195120882068142e+00 9.840729746999841694e-05
4.243070666672999813e+00 1.652969158423844842e+00 2.273640943264105066e-04
4.758680514928382621e+00 2.201346641079496180e+00 6.356424008300962840e-05
4.662747224933593060e+00 1.556923677989870081e+00 3.890271429348127630e-04
7.819002929670780588e+00 2.584160909419658925e+00 1.017686052941438600e-04
5.709610883014952343e+00 1.744334440382005136e+00 3.022258123174188294e-04
4.907457726797614050e+00 1.700855172182520914e+00 1.155405893072222918e-04
8.538224439147150235e+00 2.278158858925613206e+00 5.971096580811311382e-05
5.937008174961830420e+00 1.730306652320553029e+00 2.530423170278942057e-04
5.174479824086026802e+00 1.601845208698413403e+00 3.983848690644464915e-04
6.469388642716366711e+00 2.231938686569368890e+00 8.989212993231080015e-05
4.741880004762343503e+00 1.943347967771042129e+00 2.084059163176050665e-04
3.965398465325578492e+00 2.173564665065971457e+00 3.604166640012850178e-07
6.445634530974866827e+00 1.959709210584710259e+00 1.096503062857561117e-04
4.572892867984470477e+00 1.795290587435597551e+00 3.490466127345201778e-04
4.560509395206941541e+00 1.473780790512984051e+00 9.214392602424837297e-06
7.409427856565041992e+00 1.845174285493279775e+00 5.488448840339658148e-05
4.485224593360920942e+00 1.600149816786008872e+00 4.350508273487143089e-04
4.907879726500831374e+00 1.907476725400422346e+00 8.870621789450772198e-05
3.983135424149641057e+00 1.606402770196465379e+00 2.370984927677470295e-04
5.073570542437854769e+00 1.625073017069746495e+00 3.372697723973209203e-04
6.198090232957018664e+00 2.091292837082923128e+00 4.465691821466544350e-04
5.755727166595922206e+00 2.196663495152383572e+00 2.555517815010363764e-04
7.448423078503574324e+00 2.024351179007320756e+00 2.657245593409217300e-05
7.346337731135033522e+00 2.256347623383458068e+00 1.467949546863244923e-04
4.721191816637269056e+00 1.835850071766039537e+00 3.019188722427398734e-04
8.490910086568092652e+00 2.355211477202147297e+00 1.185371602008578626e-04
2.304938120510739985e+00 1.109335030377937459e+00 1.269805400901624774e-05
5.116533615223956666e+00 2.275723461310153795e+00 4.729049757792110780e-04
6.514488482067275044e+00 1.727332971274614382e+00 6.033071597288374994e-05
3.688622933931919423e+00 2.327312683313141228e+00 5.728913970985042534e-06
6.689170129447609803e+00 2.280824719100777553e+00 1.598564426455883103e-04
4.224046432400744955e+00 1.793126988570239666e+00 2.288113856025203344e-04
6.979820456746919533e+00 2.025065998152515423e+00 1.164340353174786951e-04
5.693764944914351922e+00 1.805962094656788475e+00 1.811958042390942551e-04
4.818482992967841660e+00 2.210935169029770719e+00 3.437025501113054365e-05
4.651013756753910044e+00 1.569604299263771541e+00 3.357137435024735257e-04
4.495168077226337822e+00 1.446623177338208777e+00 4.769272096341135988e-04
5.229881340445456495e+00 1.817113310140149318e+00 4.702343376519721213e-04
2.997427404402373430e+00 1.178298905534920671e+00 1.854414421526213487e-04
4.320212982067765495e+00 1.917231477782155746e+00 1.060128926783239750e-04
6.459412935999438332e+00 2.101852083157091045e+00 3.081340381263739125e-04
6.520815850105145195e+00 1.873511078988888912e+00 8.923207615964521579e-05
7.855785006181849717e+00 1.724516269436785487e+00 4.756643385440828276e-05
5.064429329244987343e+00 1.688774804612402924e+00 4.994355978815477690e-04
5.574151570084337592e+00 2.277736448640060640e+00 1.100250663456630107e-05
6.641067729083544258e+00 1.942962226931307823e+00 3.378120828476353791e-04
4.411327188976598812e+00 1.891968247773570866e+00 1.350045358582234185e-04
4.704037375008284450e+00 2.011345103526546829e+00 2.405255953441893981e-04
4.065423665235647910e+00 2.547811827479528279e+00 5.093251034094524902e-07
2.876083648106284585e+00 2.109184947676225885e+00 5.814097729133501193e-05
5.050788263671012857e+00 1.931129162987369474e+00 4.208849482271368424e-04
6.867290012506848562e+00 2.162802599511729262e+00 2.583848705843663817e-04
7.005231960289176385e+00 1.837990748284196840e+00 1.187657440223605050e-04
5.053664351299520519e+00 2.464847700673635789e+00 3.305800835090177037e-04
4.841652180064046185e+00 1.686959929937299485e+00 4.993642282072627368e-04
7.175395384307476476e+00 2.226816754794526787e+00 2.264216749458393776e-04
3.073549055903945337e+00 1.400668703740379328e+00 1.207683697443411757e-04
5.672878517066210158e+00 1.837840699208714845e+00 4.548972396504856594e-04
7.200579128965851616e+00 2.381998669466816931e+00 2.419539651387554204e-04
6.799641282302165912e+00 2.245860890144346200e+00 6.291872528595298286e-06
4.308040377506950236e+00 2.267875366848346452e+00 1.840489161349991178e-05
5.916154327864103557e+00 2.261640966164246258e+00 3.798274717589064019e-05
4.376799619587519175e+00 1.316829512464247065e+00 3.705496003202387700e-05
5.264482985288191585e+00 1.803869933710229079e+00 5.009598999252376679e-04
5.665291385957926806e+00 2.037563653358408722e+00 2.788039147723770359e-04
2.503381131927537417e+00 1.442695253339892458e+00 3.622476730190527904e-05
3.360534030774454450e+00 1.522258575748703491e+00 4.953850567171320636e-04
8.001493272082019104e+00 1.994159515927149684e+00 1.016108743681510277e-04
4.303481617370016110e+00 1.685854601419200405e+00 3.174287711317059319e-04
5.352775237821666643e+00 1.894554852949356993e+00 5.045601111018881407e-04
6.210885437968637568e+00 2.008703057750017784e+00 8.315225057531174034e-05
3.797934539046812219e+00 1.230413174293086387e+00 1.631579918341526873e-04
5.558867309374260657e+00 1.834148191172682019e+00 4.838631343385099465e-04
5.110362352415698695e+00 1.944251633994633854e+00 6.735009985373492409e-05
5.167019398008516617e+00 1.765463945900247467e+00 1.684433565644751841e-04
5.944124156187122310e+00 1.924034712116282408e+00 3.780023061360375850e-04
3.842205559158379469e+00 1.587696674134166708e+00 1.489203962072587102e-04
5.132044364253729896e+00 1.905218516999297895e+00 1.004606299515889775e-04
5.168583304192617689e+00 1.702814534527857804e+00 1.523363855372337160e-04
5.831922046165729512e+00 1.830297522314014325e+00 2.101992755753519238e-04
9.554780175801923292e+00 2.423893367673976229e+00 6.297933388056288083e-05
7.304576393395162626e+00 2.213597690965664722e+00 1.732186571264059094e-04
6.845106441061058256e+00 2.116755415386816885e+00 2.108666697709338201e-04
4.002021815198958166e+00 1.379958236127504456e+00 2.016831072607214908e-04
3.551478860766632106e+00 1.697833189547662602e+00 9.163798187871151921e-05
8.304005702456915827e+00 2.838818560359378296e+00 3.141075590686791734e-06
4.487067964204067394e+00 1.468283421519142262e+00 1.921665427062943629e-04
5.009180487930794179e+00 1.813509618369700593e+00 2.381380821498885246e-04
4.321373254856377244e+00 2.259601555399961104e+00 8.819918322784011376e-06
4.617082282784580549e+00 2.131588781770241692e+00 2.247767825480368863e-04
7.696066547257659707e+00 1.918799023577363538e+00 1.937353599886464575e-05
5.285466918899523137e+00 1.838004914683928570e+00 3.113284796026260983e-04
2.316278739684036303e+00 1.288942122872096530e+00 7.454208013067178398e-05
7.533340163026704950e+00 2.218028921485844407e+00 2.225433146559420764e-04
4.417843621601508453e+00 1.599991545200371901e+00 4.050772565533682285e-04
5.629342623113060107e+00 1.938405164529277025e+00 3.448147788046938958e-06
4.159292608311249140e+00 1.989118889904835763e+00 3.188472308628730674e-05
5.663831487353488292e+00 1.869307800074051285e+00 2.242887848521957716e-04
4.380494650805344392e+00 2.004708622480344538e+00 1.496911401766376455e-05
4.099734216547216370e+00 1.211310952114040163e+00 6.184786162867202206e-05
6.006318904690903793e+00 1.961526231166424772e+00 8.902402792369904514e-05
5.183050552137866696e+00 1.821831444095932895e+00 1.069016364045936949e-04
5.943307324740268349e+00 1.996851434525287683e+00 3.534951606844241026e-04
6.509044260993227304e+00 2.665627572778119347e+00 7.878672850650893017e-05
2.618660939324549908e+00 1.461056290369091570e+00 6.792236486045924813e-06
4.164675853797245253e+00 1.762529159403948720e+00 4.689582037999653121e-05
5.900180679100727410e+00 1.933072919765557174e+00 4.205004955118833991e-04
9.060219683205414043e+00 2.553498357754453441e+00 1.780424873893247820e-04
5.593084050727936685e+00 1.417833473305809333e+00 4.764021452129627992e-05
5.348966728017109595e+00 1.921397065141717375e+00 2.607041446452542733e-04
2.818217467397111875e+00 1.493331838652404153e+00 5.544867277782072635e-05
4.198127429132979316e+00 1.950655127903186736e+00 5.577766801317566399e-05
6.951678959715127171e+00 2.084728918316884894e+00 1.891037592805845408e-04
6.278518378453828319e+00 2.355099630876738459e+00 4.627096230791848634e-05
5.922065160688188890e+00 1.798845080387632800e+00 2.959035540748439241e-04
5.924612751047344084e+00 2.238286812956532756e+00 1.198398765795430989e-04
3.576260372766960405e+00 1.562405133165531312e+00 1.914174715066030354e-04
5.000741094263642772e+00 1.661730883441137063e+00 2.272051897907678090e-04
6.021940187901517305e+00 2.062086701908948161e+00 4.591297043210033630e-05
3.987617674908014553e+00 1.454660880658169564e+00 5.192668080419938830e-04
3.957075313076763301e+00 1.650750382942546945e+00 1.994470538779785250e-04
4.491790735677072099e+00 1.420252490901238840e+00 2.309633474118078899e-04
4.128373283078734524e+00 1.950593311029968913e+00 3.216233844060221168e-05
5.192945946067172969e+00 1.709386017104362221e+00 5.019889162021426692e-04
6.783567920741274904e+00 2.166464153128353498e+00 2.394464678457671294e-04
4.992244460369555270e+00 1.767547650178567409e+00 2.472152953011089345e-04
4.315940513292234826e+00 1.750518809188187586e+00 4.989775547675814318e-04
5.507956003293306146e+00 1.889365201939107841e+00 4.208952225481057724e-04
4.259560395436846392e+00 2.008045440533702930e+00 1.942411238784271009e-04
4.802031209442787052e+00 2.033203190041781294e+00 3.050909566443652269e-04
4.257685834934335389e+00 1.747217082595285520e+00 1.331797671473386349e-04
7.582037289248574119e+00 2.355779453632895759e+00 1.331716896990981424e-04
7.212471150341360548e+00 1.943626471626806795e+00 2.009241236084973419e-05
7.920776201623866086e+00 2.307551692194547144e+00 3.869471697788708060e-05
7.256782910754374427e+00 1.801183536398625051e+00 2.912407904128603970e-05
3.957880459359297554e+00 1.289874896825013328e+00 3.675166277801889675e-05
4.741208573488032485e+00 1.852070619987512767e+00 3.012816422266671691e-04
5.091734655175266688e+00 1.595254208304882626e+00 3.750066787624980243e-04
3.357101689541422740e+00 1.529382474527725133e+00 1.880243884405963803e-04
5.331591612003744984e+00 2.456774620441365187e+00 6.512221040838740000e-05
5.066714598385837931e+00 1.604831740510419991e+00 3.335623206008593122e-04
8.302326367679974339e+00 2.551153541614179954e+00 1.569361444427426412e-04
6.112560218266026801e+00 1.923376178634886635e+00 4.584073008685834826e-05
4.914777254955000174e+00 1.512497293034047008e+00 2.125404517612777410e-04
6.729381025819943574e+00 1.914596080551059565e+00 2.378576307198976248e-04
4.600602578635200501e+00 2.032836522550659719e+00 2.505667105299369223e-05
5.172138032058099633e+00 2.143313598713394441e+00 7.654318529065387545e-05
4.759424163347562242e+00 1.841640840032712001e+00 2.097134138651123090e-04
5.220761770769246191e+00 1.731772987081721782e+00 3.782780304740730390e-04
6.734521822937243662e+00 2.181848102745614693e+00 8.145251509147654375e-05
2.324449993365995226e+00 1.308631103776955573e+00 6.185366364831995211e-05
4.522906660294069070e+00 1.560502518956520923e+00 4.607266352112902039e-04
6.696126901067947834e+00 2.252397954632707755e+00 1.373391438356620165e-04
8.220081928684333405e+00 2.023475046647290387e+00 1.144158342143044453e-06
4.747788104906009998e+00 2.390994248174542314e+00 4.996771212997337599e-06
4.472421785116706516e+00 1.561483919018979760e+00 5.180134075412108093e-05
6.040292522573547984e+00 1.877036280158196790e+00 3.327847688829353788e-04
7.556550390687185370e+00 2.012732925294344888e+00 7.346729145679411707e-05
5.052256094345261239e+00 1.669090900829288238e+00 2.472606759328589612e-04
4.129447549324188671e+00 2.253419799913362276e+00 1.398410764822400612e-04
5.654328355477024282e+00 1.781359736754276835e+00 3.482393680275758328e-04
5.611843828570573400e+00 1.825937167388357762e+00 4.817199352425431051e-04
4.037505849814396086e+00 1.546772878637157067e+00 3.710498635501407962e-05
5.669673000372622340e+00 1.911296365855512436e+00 4.185905757804952651e-04
4.456593240214364648e+00 1.922007590935157939e+00 8.213462764938413651e-05
